report_date,week_start,week_end,crop,crop_season,activity,state,state_code,is_total,progress_pct,prev_week_pct,prev_year_pct,five_year_avg_pct,source_file
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,harvest,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,harvest,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,harvest,Total,,True,0.00985,0.00971,0.00988,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_1,2022/23,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Goiás,GO,False,0.0034999999999999996,0.0019,0.006,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Maranhão,MA,False,0.0052,0.005,0.0075,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Mato Grosso,MT,False,0.00795,0.006769,0.009026,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Mato Grosso do Sul,MS,False,0.0008,0.0007000000000000001,0.0019,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Minas Gerais,MG,False,0.003,0.0023,0.003,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Paraná,PR,False,0.0006,0.0004,0.003,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Piauí,PI,False,0.0046,0.0028000000000000004,0.004,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,São Paulo,SP,False,0.0002,0.0002,0.0015,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Tocantins,TO,False,0.0075,0.006,0.0087,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,harvest,Total,,True,0.00479,0.00393,0.00596,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,corn_2,2022/23,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Bahia,BA,False,0.003588,0.002039,0.00607,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Bahia,BA,False,0.0,0.0,0.0,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Goiás,GO,False,0.0038,0.003,0.006,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Goiás,GO,False,0.006999999999999999,0.0052,0.006500000000000001,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Maranhão,MA,False,0.0034000000000000002,0.0022,0.002,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Mato Grosso,MT,False,0.002614,0.001749,0.0025369999999999998,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Mato Grosso do Sul,MS,False,0.0026,0.0023,0.0052,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Mato Grosso do Sul,MS,False,0.0,0.0,0.0,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Minas Gerais,MG,False,0.0036,0.0032,0.0031,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Minas Gerais,MG,False,0.0007000000000000001,0.0003,0.0,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Paraná,PR,False,0.0,0.0,0.0,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Piauí,PI,False,0.0053,0.0038,0.005,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Rio Grande do Sul,RS,False,0.0,0.0,0.0,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Santa Catarina,SC,False,0.0,0.0,0.0,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,São Paulo,SP,False,0.0,0.0,0.0,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Total,,True,0.0028799999999999997,0.00189,0.00336,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,harvest,Total,,True,0.0002,0.00015,0.00014000000000000001,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Paraná,PR,False,0.01,0.009899999999999999,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Rio Grande do Sul,RS,False,0.0097,0.009000000000000001,0.009300000000000001,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Santa Catarina,SC,False,0.0078000000000000005,0.0054,0.009466666666666667,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,cotton,2022/23,planting,Total,,True,0.00979,0.00936,0.00966,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Bahia,BA,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Goiás,GO,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Minas Gerais,MG,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Paraná,PR,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Piauí,PI,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Rio Grande do Sul,RS,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Santa Catarina,SC,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,São Paulo,SP,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,harvest,Total,,True,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Bahia,BA,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Goiás,GO,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Minas Gerais,MG,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Paraná,PR,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Piauí,PI,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Rio Grande do Sul,RS,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Santa Catarina,SC,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,São Paulo,SP,False,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,dry_beans_1,2022/23,planting,Total,,True,0.01,0.01,,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,harvest,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,harvest,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,harvest,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,harvest,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,harvest,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,harvest,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,harvest,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,planting,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,rice,2022/23,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Rio Grande do Sul,RS,False,0.01,0.01,0.009899999999999999,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Santa Catarina,SC,False,0.01,0.01,0.009973300000000001,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,harvest,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-22,2023-07-16,2023-07-22,soybeans,2022/23,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ16-07ZaZ22-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Bahia,BA,False,0.01,0.01,0.009899999999999999,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Maranhão,MA,False,0.009399999999999999,0.009000000000000001,0.0097,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Piauí,PI,False,0.0096,0.009399999999999999,0.0097,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,harvest,Total,,True,0.00991,0.00985,0.00994,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_1,2022/23,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Goiás,GO,False,0.004699999999999999,0.0034999999999999996,0.0073,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Maranhão,MA,False,0.005699999999999999,0.0052,0.008,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Mato Grosso,MT,False,0.008369999999999999,0.00795,0.009533,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Mato Grosso do Sul,MS,False,0.0017000000000000001,0.0008,0.0037,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Minas Gerais,MG,False,0.0034999999999999996,0.003,0.0042,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Paraná,PR,False,0.0015,0.0006,0.0045000000000000005,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Piauí,PI,False,0.0064,0.0046,0.006,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,São Paulo,SP,False,0.0005,0.0002,0.0058,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
2023-07-29,2023-07-23,2023-07-29,corn_2,2022/23,harvest,Tocantins,TO,False,0.0085,0.0075,0.0095,,PlantioZeZColheitaZ23-07ZaZ29-07.xlsx
